,Actor_0,Actor_1,Actor_2,Actor_3,Actor_4,Actor_5,Actor_6,Actor_7,Actor_8,Actor_9,Budget,Directors,Gross,IMDb Rating,Meta Score,Num Votes,Opening Weekend,Oscar Nominations,Oscar Wins,Other Nominations,Other Wins,Release Date,Runtime (mins),Title,Year,Genre: Comedy,Genre:  Music,Genre: Fantasy,Genre:  Western,Genre: Action,Genre: Drama,Genre:  Fantasy,Genre: Musical,Genre:  Comedy,Genre: Mystery,Genre:  Horror,Genre:  Film-Noir,Genre:  Adventure,Genre: Horror,Genre:  Crime,Genre:  Musical,Genre: Romance,Genre:  Sport,Genre: Western,Genre:  Mystery,Genre: Biography,Genre:  Family,Genre:  Drama,Genre:  Thriller,Genre: Animation,Genre:  Action,Genre:  History,Genre:  Romance,Genre:  Sci-Fi,Genre: Film-Noir,Genre: Crime,Genre:  Biography,Genre:  War,Genre: Sci-Fi,Genre: Adventure,Genre: Family,Content Rating: PG-13,Content Rating: APPROVED,Content Rating: PASSED,Content Rating: R,Content Rating: NR,Content Rating: G,Content Rating: UNRATED,Content Rating: GP,Content Rating: NOT RATED,Content Rating: NC-17,Content Rating: PG
1872,Doug Liman,Jon Favreau,Vince Vaughn,Heather Graham,Jon Favreau,Jon Favreau,Vince Vaughn,Ron Livingston,Patrick Van Horn,Alex Désert,200000.0,Doug Liman,4505922.0,7.3,71.0,67962,,0,0,3,3,1996-08-31,96.0,Swingers,1996-01-01,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1873,Spike Lee,Alex Haley,Malcolm X,Denzel Washington,Angela Bassett,Delroy Lindo,Denzel Washington,Angela Bassett,Albert Hall,Al Freeman Jr.,33000000.0,Spike Lee,48169908.0,7.7,72.0,70188,,2,0,22,18,1992-11-18,202.0,Malcolm X,1992-01-01,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1874,Jane Campion,Jane Campion,Holly Hunter,Harvey Keitel,Sam Neill,Holly Hunter,Harvey Keitel,Sam Neill,Anna Paquin,Kerry Walker,7000000.0,Jane Campion,40158000.0,7.6,89.0,68995,,0,3,54,60,1993-05-15,121.0,The Piano,1993-01-01,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1875,Mary Lambert,Stephen King,Stephen King,Dale Midkiff,Denise Crosby,Fred Gwynne,Dale Midkiff,Fred Gwynne,Denise Crosby,Brad Greenquist,11500000.0,Mary Lambert,57469179.0,6.6,38.0,72366,,0,0,5,1,1989-04-21,103.0,Pet Sematary,1989-01-01,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1876,Ben Palmer,Iain Morris,Damon Beesley,James Buckley,Blake Harrison,Joe Thomas,Simon Bird,James Buckley,Blake Harrison,Joe Thomas,2109577.481767223,Ben Palmer,88025781.0,6.8,44.0,69021,7956120.788379242,0,0,4,2,2011-08-17,97.0,The Inbetweeners Movie,2011-01-01,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1877,Howard Hawks,William Faulkner,Leigh Brackett,Humphrey Bogart,Lauren Bacall,John Ridgely,Humphrey Bogart,Lauren Bacall,John Ridgely,Martha Vickers,250000.0,Howard Hawks,,8.0,nan,69476,,0,0,0,2,1946-08-22,114.0,The Big Sleep,1946-01-01,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1878,Howard McCain,Dirk Blackman,Howard McCain,Jim Caviezel,Sophia Myles,Ron Perlman,Jim Caviezel,Sophia Myles,Jack Huston,John Hurt,50000000.0,Howard McCain,160641.0,6.3,40.0,66802,,0,0,1,0,2008-07-11,115.0,Outlander,2008-01-01,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0
1879,Jake Schreier,Scott Neustadter,Michael H. Weber,Nat Wolff,Cara Delevingne,Austin Abrams,Nat Wolff,Cara Delevingne,Austin Abrams,Justice Smith,12000000.0,Jake Schreier,85512300.0,6.3,56.0,78969,,0,0,3,4,2015-06-18,109.0,Paper Towns,2015-01-01,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1880,Jon Turteltaub,Gerald Di Pego,John Travolta,Kyra Sedgwick,Forest Whitaker,John Travolta,Kyra Sedgwick,Forest Whitaker,Robert Duvall,Jeffrey DeMunn,32000000.0,Jon Turteltaub,152036382.0,6.4,41.0,67638,,0,0,8,7,1996-06-22,123.0,Phenomenon,1996-01-01,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
1881,George Lucas,George Lucas,Gloria Katz,Richard Dreyfuss,Ron Howard,Paul Le Mat,Richard Dreyfuss,Ron Howard,Paul Le Mat,Charles Martin Smith,777000.0,George Lucas,140000000.0,7.5,97.0,69530,,5,0,8,9,1973-08-01,110.0,American Graffiti,1973-01-01,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1882,David Lynch,John Roach,Mary Sweeney,Richard Farnsworth,Sissy Spacek,Jane Galloway Heitz,Sissy Spacek,Jane Galloway Heitz,Joseph A. Carpenter,Donald Wiegert,10000000.0,David Lynch,6203044.0,8.0,86.0,69917,,1,0,37,14,1999-05-21,112.0,The Straight Story,1999-01-01,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1883,Mark Pellington,Richard Hatem,John A. Keel,Richard Gere,Laura Linney,David Eigenberg,Richard Gere,David Eigenberg,Bob Tracey,Ron Emanuel,32000000.0,Mark Pellington,55157539.0,6.5,52.0,67920,,0,0,2,1,2002-01-25,119.0,The Mothman Prophecies,2002-01-01,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1884,Les Mayfield,Samuel W. Taylor,John Hughes,Robin Williams,Marcia Gay Harden,Christopher McDonald,Robin Williams,Marcia Gay Harden,Christopher McDonald,Ted Levine,80000000.0,Les Mayfield,177977226.0,5.2,37.0,71727,,0,0,2,3,1997-11-16,93.0,Flubber,1997-01-01,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
1885,John Stockwell,Matt Johnson,Paul Walker,Jessica Alba,Scott Caan,Paul Walker,Jessica Alba,Scott Caan,Ashley Scott,Josh Brolin,50000000.0,John Stockwell,18472363.0,5.8,45.0,67263,,0,0,2,1,2005-09-21,110.0,Into the Blue,2005-01-01,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
1886,Ted Berman,Richard Rich,Daniel P. Mannix,Larry Clemmons,Mickey Rooney,Kurt Russell,Pearl Bailey,Mickey Rooney,Kurt Russell,Pearl Bailey,12000000.0,Art Stevens Ted Berman Richard Rich,63456988.0,7.3,nan,70609,,0,0,2,1,1981-07-10,83.0,The Fox and the Hound,1981-01-01,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0
1887,Ryan Murphy,Ryan Murphy,Jennifer Salt,Julia Roberts,Javier Bardem,Richard Jenkins,Julia Roberts,I. Gusti Ayu Puspawati,Hadi Subiyanto,Billy Crudup,60000000.0,Ryan Murphy,204594016.0,5.7,50.0,71262,,0,0,2,2,2010-08-13,133.0,Eat Pray Love,2010-01-01,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1888,Allen Hughes,Brian Tucker,Mark Wahlberg,Russell Crowe,Catherine Zeta-Jones,Mark Wahlberg,Russell Crowe,Catherine Zeta-Jones,Jeffrey Wright,Barry Pepper,35000000.0,Allen Hughes,19701164.0,6.2,49.0,68519,,0,0,0,0,2013-01-18,109.0,Broken City,2013-01-01,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
