7-Dec-01,0.89495
10-Dec-01,0.8904
11-Dec-01,0.8904
12-Dec-01,0.89065
13-Dec-01,0.89835
14-Dec-01,0.8927
17-Dec-01,0.90355
18-Dec-01,0.9037
19-Dec-01,0.9024
20-Dec-01,0.90095
21-Dec-01,0.9004
24-Dec-01,0.88835
26-Dec-01,0.88125
27-Dec-01,0.8796
28-Dec-01,0.88295
31-Dec-01,0.88315
2-Jan-02,0.88945
3-Jan-02,0.90335
4-Jan-02,0.8986
7-Jan-02,0.89615
8-Jan-02,0.8931
9-Jan-02,0.89305
10-Jan-02,0.89165
11-Jan-02,0.89165
14-Jan-02,0.89365
15-Jan-02,0.8939
16-Jan-02,0.8907
17-Jan-02,0.8828
18-Jan-02,0.88135
21-Jan-02,0.88575
22-Jan-02,0.8837
23-Jan-02,0.8862
24-Jan-02,0.8783
25-Jan-02,0.878
28-Jan-02,0.8652
29-Jan-02,0.8624
30-Jan-02,0.8651
31-Jan-02,0.8613
1-Feb-02,0.8589
4-Feb-02,0.8611
5-Feb-02,0.8704
6-Feb-02,0.86815
7-Feb-02,0.86765
8-Feb-02,0.8711
11-Feb-02,0.87055
12-Feb-02,0.87685
13-Feb-02,0.87655
14-Feb-02,0.8709
15-Feb-02,0.8738
18-Feb-02,0.8733
19-Feb-02,0.87065
20-Feb-02,0.87625
21-Feb-02,0.8696
22-Feb-02,0.87
25-Feb-02,0.87475
26-Feb-02,0.86915
27-Feb-02,0.8641
28-Feb-02,0.8654
1-Mar-02,0.8687
4-Mar-02,0.86475
5-Mar-02,0.86945
6-Mar-02,0.87225
7-Mar-02,0.87595
8-Mar-02,0.8826
11-Mar-02,0.87425
12-Mar-02,0.8756
13-Mar-02,0.87495
14-Mar-02,0.8758
18-Mar-02,0.88005
19-Mar-02,0.8825
20-Mar-02,0.88265
21-Mar-02,0.88495
22-Mar-02,0.88225
25-Mar-02,0.8768
26-Mar-02,0.8775
27-Mar-02,0.8768
28-Mar-02,0.87275
29-Mar-02,0.87175
1-Apr-02,0.87275
2-Apr-02,0.88055
3-Apr-02,0.87945
4-Apr-02,0.881
5-Apr-02,0.87775
8-Apr-02,0.87865
9-Apr-02,0.8747
10-Apr-02,0.88055
11-Apr-02,0.87955
12-Apr-02,0.88295
15-Apr-02,0.87955
16-Apr-02,0.8797
17-Apr-02,0.8821
18-Apr-02,0.89035
19-Apr-02,0.8909
22-Apr-02,0.88995
23-Apr-02,0.8883
24-Apr-02,0.88875
25-Apr-02,0.89285
26-Apr-02,0.898
29-Apr-02,0.90135
30-Apr-02,0.90395
1-May-02,0.9004
2-May-02,0.90635
3-May-02,0.9036
6-May-02,0.91635
7-May-02,0.9184
8-May-02,0.9143
9-May-02,0.90485
10-May-02,0.9087
13-May-02,0.91275
14-May-02,0.9117
15-May-02,0.90275
16-May-02,0.90695
17-May-02,0.9118
20-May-02,0.9204
21-May-02,0.9209
22-May-02,0.9199
23-May-02,0.9258
24-May-02,0.9212
27-May-02,0.9203
28-May-02,0.9209
29-May-02,0.9281
30-May-02,0.93525
31-May-02,0.9362
4-Jun-02,0.9402
5-Jun-02,0.9398
6-Jun-02,0.9389
7-Jun-02,0.9468
10-Jun-02,0.9436
11-Jun-02,0.9441
12-Jun-02,0.9483
13-Jun-02,0.9443
14-Jun-02,0.9426
17-Jun-02,0.94495
18-Jun-02,0.944
19-Jun-02,0.9523
20-Jun-02,0.9575
21-Jun-02,0.9649
24-Jun-02,0.9691
25-Jun-02,0.9703
26-Jun-02,0.9793
27-Jun-02,0.98255
28-Jun-02,0.98875
1-Jul-02,0.9923
2-Jul-02,0.9914
3-Jul-02,0.9865
4-Jul-02,0.98035
5-Jul-02,0.9783
9-Jul-02,0.9903
10-Jul-02,0.99145
11-Jul-02,0.98965
12-Jul-02,0.9879
15-Jul-02,0.99365
17-Jul-02,1.0074
18-Jul-02,1.00905
19-Jul-02,1.01115
22-Jul-02,1.00885
23-Jul-02,1.00775
24-Jul-02,0.99155
25-Jul-02,0.9967
26-Jul-02,1.0038
30-Jul-02,0.9814
31-Jul-02,0.9837
1-Aug-02,0.97725
2-Aug-02,0.9842
5-Aug-02,0.98635
6-Aug-02,0.98175
7-Aug-02,0.9657
8-Aug-02,0.97365
9-Aug-02,0.9663
12-Aug-02,0.9717
13-Aug-02,0.97845
14-Aug-02,0.9845
15-Aug-02,0.9788
16-Aug-02,0.9819
19-Aug-02,0.9845
20-Aug-02,0.9766
21-Aug-02,0.97945
22-Aug-02,0.97925
23-Aug-02,0.9684
26-Aug-02,0.97265
27-Aug-02,0.971
28-Aug-02,0.9834
29-Aug-02,0.9788
30-Aug-02,0.98495
2-Sep-02,0.98205
3-Sep-02,0.9842
4-Sep-02,0.99695
5-Sep-02,0.99205
6-Sep-02,0.99115
9-Sep-02,0.98115
11-Sep-02,0.9731
12-Sep-02,0.9738
13-Sep-02,0.9816
16-Sep-02,0.97225
17-Sep-02,0.968
18-Sep-02,0.97465
19-Sep-02,0.9766
20-Sep-02,0.98715
23-Sep-02,0.9804
24-Sep-02,0.97675
25-Sep-02,0.97735
26-Sep-02,0.97655
27-Sep-02,0.977
30-Sep-02,0.98135
1-Oct-02,0.98855
2-Oct-02,0.98205
3-Oct-02,0.98645
4-Oct-02,0.9877
7-Oct-02,0.97935
8-Oct-02,0.98295
9-Oct-02,0.97885
10-Oct-02,0.9905
11-Oct-02,0.98565
14-Oct-02,0.98735
15-Oct-02,0.987
16-Oct-02,0.98095
17-Oct-02,0.981
18-Oct-02,0.9711
22-Oct-02,0.9734
23-Oct-02,0.97495
24-Oct-02,0.97555
25-Oct-02,0.9778
28-Oct-02,0.9767
29-Oct-02,0.9847
30-Oct-02,0.98255
31-Oct-02,0.98445
5-Nov-02,0.99695
6-Nov-02,0.99885
7-Nov-02,1.0024
8-Nov-02,1.00905
11-Nov-02,1.0132
12-Nov-02,1.01055
13-Nov-02,1.01105
14-Nov-02,1.0085
15-Nov-02,1.0056
18-Nov-02,1.00885
19-Nov-02,1.0074
20-Nov-02,1.0026
21-Nov-02,1.00215
22-Nov-02,1.0031
25-Nov-02,0.99565
26-Nov-02,0.9922
27-Nov-02,0.9928
28-Nov-02,0.9903
29-Nov-02,0.99445
2-Dec-02,0.99425
3-Dec-02,0.9929
4-Dec-02,0.9954
5-Dec-02,1.00165
6-Dec-02,1.00165
11-Dec-02,1.00865
12-Dec-02,1.00825
13-Dec-02,1.0187
16-Dec-02,1.0233
17-Dec-02,1.0226
18-Dec-02,1.0286
20-Dec-02,1.0275
27-Dec-02,1.0374
30-Dec-02,1.04335
31-Dec-02,1.04535
3-Jan-03,1.03605
6-Jan-03,1.04355
7-Jan-03,1.04365
8-Jan-03,1.0417
9-Jan-03,1.04975
10-Jan-03,1.04825
13-Jan-03,1.05645
14-Jan-03,1.0544
15-Jan-03,1.05705
